State,County,Composite Score,heater_z Slope,cooler_z Slope,precip_z Slope,temp_a_z Slope,temp_max_z Slope,temp_min_z Slope
Virginia,Charlotte,45.18,-0.0000222930,0.0000069781,0.0000035121,0.0000228632,0.0000146135,0.0000302309
Virginia,Chesterfield,28.46,-0.0000212624,0.0000098909,-0.0000071840,0.0000187965,-0.0000061386,0.0000478557
Virginia,Clarke,61.68,-0.0000232419,0.0000119346,-0.0000070715,0.0000232587,0.0000190569,0.0000265077
Virginia,Craig,35.16,-0.0000112159,-0.0000069493,-0.0000029058,0.0000130792,0.0000289328,-0.0000073503
Virginia,Culpeper,77.24,-0.0000170736,0.0000091238,-0.0000195228,0.0000205705,0.0000214850,0.0000177810
Virginia,Cumberland,37.26,-0.0000133024,0.0000045563,0.0000046402,0.0000160747,0.0000079214,0.0000257526
Virginia,Dickenson,60.72,-0.0000055232,-0.0000023289,0.0000103974,0.0000103302,0.0000124820,0.0000075680
Virginia,Dinwiddie,33.03,-0.0000192057,0.0000080750,-0.0000094714,0.0000170163,-0.0000003026,0.0000366265
Virginia,Essex,46.95,-0.0000253907,0.0000075013,0.0000093309,0.0000228220,0.0000139760,0.0000325258
Virginia,Fairfax,71.57,-0.0000295609,0.0000199035,0.0000070716,0.0000325307,0.0000322228,0.0000301908
Virginia,Fauquier,67.05,-0.0000305584,0.0000149738,-0.0000164610,0.0000243237,0.0000236837,0.0000228685
Virginia,Floyd,32.29,-0.0000006712,-0.0000146627,-0.0000068239,0.0000051867,0.0000327188,-0.0000280335
Virginia,Fluvanna,63.62,-0.0000171708,0.0000099020,0.0000012265,0.0000205645,0.0000197438,0.0000200873
